1,18.834853
2,16.143345
3,12.655053
4,11.411056
5,10.521263
6,8.777622
7,10.044451
8,8.587245
9,8.228622
10,8.278435
11,8.551461
12,8.527908
13,9.461844
14,8.751917
15,8.765226
16,8.362223
17,8.787612
18,8.481479
19,8.472509
20,8.348505
21,8.308733
22,8.435129
23,8.389690
